id,liste,region,nuance,candidat,voix_tour_1,contient_nom_candidat,!,Action,Alliance,Anticapitaliste,Centre,Changement,Conduite,Construire,Demain,Droite,Ecologie,Ensemble,Europe,Force,France,Front,Gauche,Independant,Juste,Lutte,Moderne,National,Nouveau,Oser,Ouvriere,PC,Progres,PS,Rassemblement,Solidaire,Soutenue,Tete,Tous,UMP,Union,Extreme
LISTE LUTTE OUVRIERE SOUTENUE ARLETTE LAGUILLER///LANGUEDOC-ROUSSILLON,LISTE LUTTE OUVRIERE SOUTENUE ARLETTE LAGUILLER,LANGUEDOC-ROUSSILLON,EXG,PLANA,5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER , CONDUITE PAR NELLY MALATY///AQUITAINE","LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER , CONDUITE PAR NELLY MALATY",AQUITAINE,EXG,MALATY,8519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER CONDUITE PAR JEAN-PIERRE MERCIER///ILE-DE-FRANCE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER CONDUITE PAR JEAN-PIERRE MERCIER,ILE-DE-FRANCE,EXG,MERCIER,14724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER ET CONDUITE PAR JEAN-YVES PAYET///REUNION,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER ET CONDUITE PAR JEAN-YVES PAYET,REUNION,EXG,PAYET,1944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER.///FRANCHE-COMTE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER.,FRANCHE-COMTE,EXG,TREPPO,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///AUVERGNE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,AUVERGNE,EXG,SAVRE,5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///BASSE-NORMANDIE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,BASSE-NORMANDIE,EXG,CASEVITZ,6985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///BOURGOGNE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,BOURGOGNE,EXG,ROCHER,8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///BRETAGNE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,BRETAGNE,EXG,HAMON,15054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///CHAMPAGNE-ARDENNE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,CHAMPAGNE-ARDENNE,EXG,ROSE,5864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///HAUTE-NORMANDIE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,HAUTE-NORMANDIE,EXG,LAPEYRE,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///LIMOUSIN,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,LIMOUSIN,EXG,FAUCON,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///MIDI-PYRENEES,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,MIDI-PYRENEES,EXG,TORREMOCHA,8249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///PICARDIE,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,PICARDIE,EXG,SZPIRKO,7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///PROVENCE-ALPES-COTE D'AZUR,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,PROVENCE-ALPES-COTE D'AZUR,EXG,BONNET,7993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///RHONE-ALPES,LISTE LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,RHONE-ALPES,EXG,ARTHAUD,23140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"LISTE LUTTE OUVRIERE, SOUTENUE PAR ARLETTE LAGUILLER///POITOU-CHARENTES","LISTE LUTTE OUVRIERE, SOUTENUE PAR ARLETTE LAGUILLER",POITOU-CHARENTES,EXG,GAILLARD,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE MODEM MARTINIQUE (MODEM)///MARTINIQUE,LISTE MODEM MARTINIQUE (MODEM),MARTINIQUE,MODEM,ORVILLE,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LISTE NASION RENIONE, CONDUITE PAR M. ANIEL BOYER (TETE DE LISTE REGIONALISTE, LISTE REGIONALISTES ET DIVERS GAUCHE)///REUNION","LISTE NASION RENIONE, CONDUITE PAR M. ANIEL BOYER (TETE DE LISTE REGIONALISTE, LISTE REGIONALISTES ET DIVERS GAUCHE)",REUNION,DIV,BOYER,2097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LISTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///LORRAINE,LISTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,LORRAINE,EXG,RINALDI,8090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LISTE PAYS DE LA LOIRE DEMOCRATES CONDUITE PAR PATRICIA GALLERNEAU SOUTENUE PAR FRANCOIS BAYROU (MODEM)///PAYS DE LA LOIRE,LISTE PAYS DE LA LOIRE DEMOCRATES CONDUITE PAR PATRICIA GALLERNEAU SOUTENUE PAR FRANCOIS BAYROU (MODEM),PAYS DE LA LOIRE,MODEM,GALLERNEAU,53879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"LISTE POUR L'EGALITE TOTALE, CONDUITE PAR M. JOHNY ARNACHELLUM///REUNION","LISTE POUR L'EGALITE TOTALE, CONDUITE PAR M. JOHNY ARNACHELLUM",REUNION,DIV,ARNACHELLUM,1267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LISTE RASSEMBLONS LA BOURGOGNE AVEC FRANCOIS DESEILLE SOUTENUE PAR CORINNE LEPAGE ET FRANCOIS BAYROU (MODEM)///BOURGOGNE,LISTE RASSEMBLONS LA BOURGOGNE AVEC FRANCOIS DESEILLE SOUTENUE PAR CORINNE LEPAGE ET FRANCOIS BAYROU (MODEM),BOURGOGNE,MODEM,DESEILLE,19464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LISTE UNITAIRE ANTICAPITALISTE ANTILIBERALE ET ECOLOGISTE (NOUVEAU PARTI ANTICAPITALISTE)///BASSE-NORMANDIE,LISTE UNITAIRE ANTICAPITALISTE ANTILIBERALE ET ECOLOGISTE (NOUVEAU PARTI ANTICAPITALISTE),BASSE-NORMANDIE,EXG,COULON,24044,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"LISTEMOUVEMENT DIVERS DROITE CONDUITE PAR M. ANDRE THIEN AH KOON (TETE DE LISTE DIVERS DROITE, LISTE DIVERS DROITE, REGIONALISTES)///REUNION","LISTEMOUVEMENT DIVERS DROITE CONDUITE PAR M. ANDRE THIEN AH KOON (TETE DE LISTE DIVERS DROITE, LISTE DIVERS DROITE, REGIONALISTES)",REUNION,DVD,THIEN AH KOON,12734,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///ALSACE,LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,ALSACE,EXG,WOSTYN,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///NORD-PAS-DE-CALAIS,LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,NORD-PAS-DE-CALAIS,EXG,PECQUEUR,16760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER///PAYS DE LA LOIRE,LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLER,PAYS DE LA LOIRE,EXG,LE BELLER,18860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLIER///CENTRE,LUTTE OUVRIERE SOUTENUE PAR ARLETTE LAGUILLIER,CENTRE,EXG,MEGDOUD,7652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI ET DEBOUT LA REPUBLIQUE)///NORD-PAS-DE-CALAIS","MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI ET DEBOUT LA REPUBLIQUE)",NORD-PAS-DE-CALAIS,UMP,LETARD,233375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"MAJORITE ALSACIENNE, AVEC PHILIPPE RICHERT L'ALSACE PASSIONNEMENT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE)///ALSACE","MAJORITE ALSACIENNE, AVEC PHILIPPE RICHERT L'ALSACE PASSIONNEMENT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE)",ALSACE,UMP,RICHERT,181705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"MAJORITE PRESIDENTIELLE UMP - NOUVEAU CENTRE - PARTI RADICAL - GAUCHE MODERNE - MPF - CPNT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)///FRANCHE-COMTE","MAJORITE PRESIDENTIELLE UMP - NOUVEAU CENTRE - PARTI RADICAL - GAUCHE MODERNE - MPF - CPNT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",FRANCHE-COMTE,UMP,JOYANDET,128225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"MARTINEZ LA REGION - LA FRANCE - LA VIE (TETE DE LISTE DISSIDENT FN, LISTE DIVERS EXTREME DROITE)///LANGUEDOC-ROUSSILLON","MARTINEZ LA REGION - LA FRANCE - LA VIE (TETE DE LISTE DISSIDENT FN, LISTE DIVERS EXTREME DROITE)",LANGUEDOC-ROUSSILLON,EXD,MARTINEZ,6607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"METTEZ LE NORD PAS-DE-CALAIS DANS VOS ASSIETTES (TETE DE LISTE ECOLOGISTE, LISTE DIVERS ECOLOGISTES)///NORD-PAS-DE-CALAIS","METTEZ LE NORD PAS-DE-CALAIS DANS VOS ASSIETTES (TETE DE LISTE ECOLOGISTE, LISTE DIVERS ECOLOGISTES)",NORD-PAS-DE-CALAIS,ECO,POILLION,12649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"MIDI-PYRENEES EN ACTION LISTE DU CENTRE PRESENTEE PAR ARNAUD LAFON MAIRE DE CASTANET-TOLOSAN (31) SOUTENUE PAR FRANCOIS BAYROU, LE MOUVEMENT DEMOCRATE ET LE PARTI ECOLOGISTE CAP 21 (MODEM)///MIDI-PYRENEES","MIDI-PYRENEES EN ACTION LISTE DU CENTRE PRESENTEE PAR ARNAUD LAFON MAIRE DE CASTANET-TOLOSAN (31) SOUTENUE PAR FRANCOIS BAYROU, LE MOUVEMENT DEMOCRATE ET LE PARTI ECOLOGISTE CAP 21 (MODEM)",MIDI-PYRENEES,MODEM,LAFON,38290,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MOUVEMENT REGIONALISTE ALSACIEN ALSACE D'ABORD! REDONNONS UN AVENIR A L'ALSACE (TETE DE LISTE, EXTREME DROITE, LISTE EXTREME DROITE, REGIONALISTES)///ALSACE","MOUVEMENT REGIONALISTE ALSACIEN ALSACE D'ABORD! REDONNONS UN AVENIR A L'ALSACE (TETE DE LISTE, EXTREME DROITE, LISTE EXTREME DROITE, REGIONALISTES)",ALSACE,EXD,CORDONNIER,25906,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"NOFWAP LA GUADELOUPE EN ACTION (TETE DE LISTE DIVERS DROITE, LISTE DIVERS DROITE, REGIONALISTES)///GUADELOUPE","NOFWAP LA GUADELOUPE EN ACTION (TETE DE LISTE DIVERS DROITE, LISTE DIVERS DROITE, REGIONALISTES)",GUADELOUPE,DVD,LOSIO,2871,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NON AUX MINARETS EN LORRAINE///LORRAINE,NON AUX MINARETS EN LORRAINE,LORRAINE,EXD,MARTIN,19847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOTRE REGION RASSEMBLEE AVEC MICHEL VAUZELLE (TETE DE LISTE PS, LISTE PS, DIVERS GAUCHE)///PROVENCE-ALPES-COTE D'AZUR","NOTRE REGION RASSEMBLEE AVEC MICHEL VAUZELLE (TETE DE LISTE PS, LISTE PS, DIVERS GAUCHE)",PROVENCE-ALPES-COTE D'AZUR,SOC-autreG,VAUZELLE,376598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"NOUS TE FERONS BRETAGNE (TETE DE LISTE REGIONALISTE, LISTE REGIONALISTES, DIVERS GAUCHE)///PAYS DE LA LOIRE","NOUS TE FERONS BRETAGNE (TETE DE LISTE REGIONALISTE, LISTE REGIONALISTES, DIVERS GAUCHE)",PAYS DE LA LOIRE,DIV,FLIPPOT,11653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"NOUS TE FERONS BRETAGNE (TETE DE LISTE REGIONALISTE, LISTE REGIONALISTES, DIVERS)///BRETAGNE","NOUS TE FERONS BRETAGNE (TETE DE LISTE REGIONALISTE, LISTE REGIONALISTES, DIVERS)",BRETAGNE,DIV,TROADEC,47108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NOUVEAU PARTI ANTI CAPITALISTE///LORRAINE,NOUVEAU PARTI ANTI CAPITALISTE,LORRAINE,EXG,BOUET,14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERATION SPARTACUS///RHONE-ALPES,OPERATION SPARTACUS,RHONE-ALPES,DIV,DULAC,31379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OSONS POUR LA GUADELOUPE (TETE DE LISTE LKP-LIYANAF KON PROFITATION, LISTE DIVERS EXTREME GAUCHE)///GUADELOUPE","OSONS POUR LA GUADELOUPE (TETE DE LISTE LKP-LIYANAF KON PROFITATION, LISTE DIVERS EXTREME GAUCHE)",GUADELOUPE,EXG,PLAISIR,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"OSONS, ENSEMBLE, POUR LA CHAMPAGNE-ARDENNE AVEC MARIE GRAFTEAUX-PAILLARD, SOUTENUE PAR FRANCOIS BAYROU (MODEM)///CHAMPAGNE-ARDENNE","OSONS, ENSEMBLE, POUR LA CHAMPAGNE-ARDENNE AVEC MARIE GRAFTEAUX-PAILLARD, SOUTENUE PAR FRANCOIS BAYROU (MODEM)",CHAMPAGNE-ARDENNE,MODEM,GRAFTEAUX-PAILLARD,16472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"PARTI SOCIALISTE, PARTI RADICAL DE GAUCHE, MOUVEMENT REPUBLICAIN ET CITOYEN, MOUVEMENT UNITAIRE PROGRESSISTE, DIVERS GAUCHE (TETE DE LISTE PS, LISTE PS, PRG, MOUVEMENT UNITAIRE DE GAUCHE-EX PC, DIVERS GAUCHE)///ILE-DE-FRANCE","PARTI SOCIALISTE, PARTI RADICAL DE GAUCHE, MOUVEMENT REPUBLICAIN ET CITOYEN, MOUVEMENT UNITAIRE PROGRESSISTE, DIVERS GAUCHE (TETE DE LISTE PS, LISTE PS, PRG, MOUVEMENT UNITAIRE DE GAUCHE-EX PC, DIVERS GAUCHE)",ILE-DE-FRANCE,SOC-autreG,HUCHON,729863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"PATRIOTES MARTINIQUAIS ET SYMPATHISANTS (TETE DE LISTE REGIONALISTE, LISTE DIVERS REGIONALISTES)///MARTINIQUE","PATRIOTES MARTINIQUAIS ET SYMPATHISANTS (TETE DE LISTE REGIONALISTE, LISTE DIVERS REGIONALISTES)",MARTINIQUE,DIV,MARIE-JEANNE,41595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PAUL GIACOBBI, L'ALTERNANCE (TETE DE LISTE PARTI RADICAL DE GAUCHE, LISTE PRG,  SOCIALISTES, DIVERS GAUCHE)///CORSE","PAUL GIACOBBI, L'ALTERNANCE (TETE DE LISTE PARTI RADICAL DE GAUCHE, LISTE PRG,  SOCIALISTES, DIVERS GAUCHE)",CORSE,PRG-SOC,GIACOBBI,20242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, AUTRE GAUCHE)///POITOU-CHARENTES","POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, AUTRE GAUCHE)",POITOU-CHARENTES,SOC-autreG,ROYAL,240910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"POU GWALOUP AN NOU AY (TETE DE LISTE DIVERS GAUCHE, LISTE DIVERS GAUCHE ET REGIONALISTES)///GUADELOUPE","POU GWALOUP AN NOU AY (TETE DE LISTE DIVERS GAUCHE, LISTE DIVERS GAUCHE ET REGIONALISTES)",GUADELOUPE,DIV,CORNET,9634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
POUR LA BOURGOGNE CITOYENNE A GAUCHE SUR LES VALEURS DE LA REPUBLIQUE LISTE D'INITIATIVE CITOYENNE///BOURGOGNE,POUR LA BOURGOGNE CITOYENNE A GAUCHE SUR LES VALEURS DE LA REPUBLIQUE LISTE D'INITIATIVE CITOYENNE,BOURGOGNE,DVG,MEKHANTAR,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)///AQUITAINE","POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",AQUITAINE,UMP,DARCOS,238367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
